layer,row,column,Reach,Stage,Conductanc,Bottom,,,,
1,10,24,411,911.180000,724.090000,910.180000,,,,
1,8,24,411,914.790000,716.270000,913.790000,,,,
1,7,24,411,915.010000,717.650000,914.010000,,,,
1,11,24,411,909.890000,724.090000,908.890000,,,,
1,41,26,412,876.000000,212.640000,875.000000,,,,
1,40,26,412,878.000000,1225.120000,877.000000,,,,
1,39,27,412,879.000000,1057.620000,878.000000,,,,
1,38,27,412,878.000000,1061.840000,877.000000,,,,
1,33,32,412,888.000000,1234.780000,887.000000,,,,
1,32,33,412,889.000000,776.450000,888.000000,,,,
1,29,37,412,897.000000,344.650000,896.000000,,,,
1,29,38,412,898.000000,1182.420000,897.000000,,,,
1,28,39,412,900.000000,1035.780000,899.000000,,,,
1,11,45,412,937.000000,391.640000,936.000000,,,,
1,11,46,412,939.000000,193.330000,938.000000,,,,
1,9,47,412,942.000000,184.200000,941.000000,,,,
1,8,56,412,982.000000,355.300000,981.000000,,,,
1,43,24,412,874.820000,1278.930000,873.820000,,,,
1,42,25,412,874.860000,481.320000,873.860000,,,,
1,41,25,412,874.860000,1457.840000,873.860000,,,,
1,40,27,412,879.800000,560.130000,878.800000,,,,
1,37,27,412,879.800000,1300.850000,878.800000,,,,
1,37,28,412,880.080000,134.150000,879.080000,,,,
1,36,28,412,880.080000,1213.160000,879.080000,,,,
1,36,29,412,880.210000,504.630000,879.210000,,,,
1,35,29,412,880.210000,835.240000,879.210000,,,,
1,35,30,412,884.380000,997.370000,883.380000,,,,
1,34,30,412,884.770000,261.400000,883.770000,,,,
1,34,31,412,886.470000,1254.480000,885.470000,,,,
1,34,32,412,889.150000,361.820000,888.150000,,,,
1,32,32,412,889.770000,410.420000,888.770000,,,,
1,31,33,412,889.770000,911.060000,888.770000,,,,
1,31,34,412,889.840000,1030.720000,888.840000,,,,
1,31,35,412,894.790000,273.970000,893.790000,,,,
1,30,35,412,894.790000,756.670000,893.790000,,,,
1,30,36,412,894.800000,1030.720000,893.800000,,,,
1,30,37,412,897.620000,795.310000,896.620000,,,,
1,28,38,412,900.250000,112.680000,899.250000,,,,
1,27,39,412,900.250000,732.830000,899.250000,,,,
1,27,40,412,901.460000,459.860000,900.460000,,,,
1,26,40,412,901.740000,892.120000,900.740000,,,,
1,25,40,412,904.080000,812.630000,903.080000,,,,
1,24,40,412,905.710000,662.690000,904.710000,,,,
1,24,41,412,907.190000,289.990000,906.190000,,,,
1,23,41,412,907.610000,781.050000,906.610000,,,,
1,22,41,412,909.290000,698.030000,908.290000,,,,
1,21,41,412,911.230000,685.690000,910.230000,,,,
1,20,41,412,912.580000,650.200000,911.580000,,,,
1,19,41,412,914.860000,365.730000,913.860000,,,,
1,19,42,412,916.700000,233.190000,915.700000,,,,
1,18,42,412,917.180000,582.970000,916.180000,,,,
1,17,42,412,919.570000,554.680000,918.570000,,,,
1,16,42,412,920.750000,546.170000,919.750000,,,,
1,15,42,412,923.010000,453.190000,922.010000,,,,
1,15,43,412,924.750000,157.910000,923.750000,,,,
1,14,43,412,925.680000,582.360000,924.680000,,,,
1,14,44,412,928.910000,33.270000,927.910000,,,,
1,13,44,412,928.940000,626.430000,927.940000,,,,
1,12,44,412,931.250000,78.040000,930.250000,,,,
1,12,45,412,932.550000,504.400000,931.550000,,,,
1,10,46,412,939.800000,466.610000,938.800000,,,,
1,10,47,412,943.390000,359.750000,942.390000,,,,
1,9,48,412,944.710000,294.670000,943.710000,,,,
1,9,52,412,966.210000,16.170000,965.210000,,,,
1,8,52,412,965.990000,569.860000,964.990000,,,,
1,9,53,412,971.450000,487.840000,970.450000,,,,
1,10,48,412,946.430000,244.530000,945.430000,,,,
1,9,49,412,944.710000,586.110000,943.710000,,,,
1,9,50,412,954.410000,478.950000,953.410000,,,,
1,9,51,412,959.440000,480.020000,958.440000,,,,
1,9,54,412,973.900000,512.750000,972.900000,,,,
1,9,55,412,977.050000,490.450000,976.050000,,,,
1,9,56,412,981.190000,240.620000,980.190000,,,,
1,9,57,412,988.590000,437.860000,987.590000,,,,
1,8,57,412,986.670000,88.310000,985.670000,,,,
1,9,58,412,993.960000,100.340000,992.960000,,,,
1,141,69,413,809.000000,364.270000,808.000000,,,,
1,143,73,413,817.000000,80.260000,816.000000,,,,
1,145,75,413,817.000000,496.420000,816.000000,,,,
1,152,83,413,829.000000,14.720000,828.000000,,,,
1,160,89,413,836.000000,997.290000,835.000000,,,,
1,159,89,413,834.000000,1087.440000,833.000000,,,,
1,161,90,413,837.000000,451.500000,836.000000,,,,
1,160,90,413,835.000000,1605.870000,834.000000,,,,
1,161,91,413,837.000000,1953.890000,836.000000,,,,
1,161,92,413,836.000000,244.760000,835.000000,,,,
1,162,94,413,839.000000,1323.700000,838.000000,,,,
1,163,95,413,839.000000,1901.840000,838.000000,,,,
1,141,68,413,808.130000,1783.170000,807.130000,,,,
1,140,68,413,807.910000,1625.340000,806.910000,,,,
1,142,69,413,809.370000,2388.220000,808.370000,,,,
1,143,70,413,809.530000,733.600000,808.530000,,,,
1,142,70,413,809.370000,1571.990000,808.370000,,,,
1,143,71,413,809.890000,2288.800000,808.890000,,,,
1,143,72,413,814.490000,2081.670000,813.490000,,,,
1,144,73,413,817.130000,2560.920000,816.130000,,,,
1,145,74,413,817.620000,1872.170000,816.620000,,,,
1,144,74,413,817.440000,909.450000,816.440000,,,,
1,147,75,413,818.480000,1141.480000,817.480000,,,,
1,146,75,413,817.620000,2350.580000,816.620000,,,,
1,148,76,413,818.560000,654.800000,817.560000,,,,
1,147,76,413,818.560000,1968.530000,817.560000,,,,
1,149,77,413,818.560000,30.200000,817.560000,,,,
1,148,77,413,818.560000,2890.390000,817.560000,,,,
1,150,78,413,818.560000,2577.180000,817.560000,,,,
1,149,78,413,818.560000,2291.480000,817.560000,,,,
1,151,79,413,824.640000,1670.410000,823.640000,,,,
1,150,79,413,820.980000,1473.790000,819.980000,,,,
1,151,80,413,825.100000,2031.080000,824.100000,,,,
1,152,81,413,825.220000,2025.480000,824.220000,,,,
1,151,81,413,825.220000,729.610000,824.220000,,,,
1,152,82,413,825.220000,2680.120000,824.220000,,,,
1,154,83,413,829.460000,2367.440000,828.460000,,,,
1,153,83,413,828.020000,2298.220000,827.020000,,,,
1,155,84,413,829.630000,1742.700000,828.630000,,,,
1,154,84,413,829.460000,1058.700000,828.460000,,,,
1,156,85,413,829.770000,1957.490000,828.770000,,,,
1,155,85,413,829.770000,790.090000,828.770000,,,,
1,157,86,413,829.880000,1632.390000,828.880000,,,,
1,156,86,413,829.880000,477.180000,828.880000,,,,
1,158,87,413,832.300000,1448.800000,831.300000,,,,
1,157,87,413,831.840000,869.360000,830.840000,,,,
1,159,88,413,834.480000,1378.970000,833.480000,,,,
1,158,88,413,833.860000,858.390000,832.860000,,,,
1,162,92,413,839.680000,1466.350000,838.680000,,,,
1,162,93,413,839.710000,1610.310000,838.710000,,,,
1,163,94,413,839.710000,661.460000,838.710000,,,,
1,164,95,413,840.050000,12.650000,839.050000,,,,
1,164,96,413,839.710000,1722.000000,838.710000,,,,
1,164,97,413,839.710000,1722.000000,838.710000,,,,
1,167,101,414,838.000000,680.940000,837.000000,,,,
1,184,109,414,850.000000,1434.920000,849.000000,,,,
1,182,109,414,850.000000,972.530000,849.000000,,,,
1,185,110,414,849.000000,840.920000,848.000000,,,,
1,184,110,414,850.000000,601.370000,849.000000,,,,
1,188,114,414,859.000000,1268.960000,858.000000,,,,
1,187,114,414,855.000000,295.130000,854.000000,,,,
1,190,115,414,859.000000,1349.070000,858.000000,,,,
1,203,133,414,878.000000,606.500000,877.000000,,,,
1,205,134,414,878.000000,74.890000,877.000000,,,,
1,204,134,414,878.000000,698.640000,877.000000,,,,
1,203,134,414,878.000000,92.140000,877.000000,,,,
1,205,135,414,878.000000,623.750000,877.000000,,,,
1,165,98,414,839.710000,1746.070000,838.710000,,,,
1,164,98,414,839.710000,299.570000,838.710000,,,,
1,166,99,414,839.710000,1615.070000,838.710000,,,,
1,165,99,414,839.710000,571.390000,838.710000,,,,
1,167,100,414,839.710000,1559.490000,838.710000,,,,
1,166,100,414,839.710000,626.890000,838.710000,,,,
1,169,101,414,839.710000,256.030000,838.710000,,,,
1,168,101,414,839.710000,1860.820000,838.710000,,,,
1,182,108,414,850.230000,623.440000,849.230000,,,,
1,185,111,414,850.230000,1320.090000,849.230000,,,,
1,185,112,414,850.230000,1138.040000,849.230000,,,,
1,193,114,414,859.950000,1142.860000,858.950000,,,,
1,192,114,414,859.950000,1262.060000,858.950000,,,,
1,191,114,414,859.950000,1044.210000,858.950000,,,,
1,190,114,414,859.730000,24.610000,858.730000,,,,
1,194,115,414,862.100000,1158.500000,861.100000,,,,
1,194,116,414,864.760000,677.030000,863.760000,,,,
1,195,117,414,862.100000,1212.160000,861.100000,,,,
1,201,118,414,866.780000,383.970000,865.780000,,,,
1,200,118,414,864.990000,1101.320000,863.990000,,,,
1,199,118,414,864.350000,1098.250000,863.350000,,,,
1,198,118,414,863.760000,1092.500000,862.760000,,,,
1,197,118,414,862.470000,1096.870000,861.470000,,,,
1,196,118,414,862.470000,1092.500000,861.470000,,,,
1,195,118,414,862.470000,676.800000,861.470000,,,,
1,201,119,414,866.780000,565.800000,865.780000,,,,
1,201,120,414,866.780000,543.800000,865.780000,,,,
1,201,121,414,866.780000,543.800000,865.780000,,,,
1,202,132,414,878.350000,439.930000,877.350000,,,,
1,202,133,414,878.620000,259.100000,877.620000,,,,
1,170,102,414,839.710000,1256.090000,838.710000,,,,
1,183,108,414,850.230000,1266.430000,849.230000,,,,
1,177,108,414,844.510000,1259.310000,843.510000,,,,
1,181,109,414,847.490000,1422.120000,846.490000,,,,
1,186,112,414,850.230000,583.510000,849.230000,,,,
1,187,113,414,851.620000,1356.270000,850.620000,,,,
1,186,113,414,850.230000,889.290000,849.230000,,,,
1,189,114,414,859.070000,1773.130000,858.070000,,,,
1,191,115,414,859.950000,343.880000,858.950000,,,,
1,195,116,414,862.100000,419.080000,861.100000,,,,
1,201,122,414,866.780000,543.800000,865.780000,,,,
1,201,123,414,866.780000,573.160000,865.780000,,,,
1,202,124,414,868.430000,432.030000,867.430000,,,,
1,201,124,414,868.430000,175.390000,867.430000,,,,
1,202,125,414,869.100000,167.260000,868.100000,,,,
1,201,125,414,869.100000,691.670000,868.100000,,,,
1,200,125,414,877.570000,10.660000,876.570000,,,,
1,200,126,414,869.100000,597.380000,868.100000,,,,
1,200,127,414,869.270000,560.360000,868.270000,,,,
1,200,128,414,869.270000,629.120000,868.270000,,,,
1,200,129,414,869.270000,4.830000,868.270000,,,,
1,199,129,414,869.270000,655.030000,868.270000,,,,
1,200,130,414,869.740000,111.300000,868.740000,,,,
1,199,130,414,869.740000,661.920000,868.740000,,,,
1,201,131,414,869.790000,275.500000,868.790000,,,,
1,200,131,414,869.740000,588.330000,868.740000,,,,
1,201,132,414,876.350000,424.060000,875.350000,,,,
1,172,102,414,839.710000,936.350000,838.710000,,,,
1,171,102,414,839.710000,1308.060000,838.710000,,,,
1,174,103,414,839.710000,1470.420000,838.710000,,,,
1,173,103,414,839.710000,1262.220000,838.710000,,,,
1,172,103,414,839.710000,874.190000,838.710000,,,,
1,176,104,414,839.710000,351.770000,838.710000,,,,
1,175,104,414,839.710000,1637.530000,838.710000,,,,
1,174,104,414,841.360000,12.800000,840.360000,,,,
1,176,105,414,839.750000,1597.050000,838.750000,,,,
1,176,106,414,840.130000,1256.320000,839.130000,,,,
1,177,107,414,842.930000,1220.980000,841.930000,,,,
1,176,107,414,842.010000,279.180000,841.010000,,,,
1,184,108,414,850.230000,372.160000,849.230000,,,,
1,181,108,414,846.450000,323.720000,845.450000,,,,
1,180,108,414,846.450000,1785.170000,845.450000,,,,
1,179,108,414,845.940000,1409.860000,844.940000,,,,
1,178,108,414,845.650000,1257.620000,844.650000,,,,
1,194,114,414,859.950000,1025.730000,858.950000,,,,
1,169,102,415,839.710000,1122.010000,838.710000,,,,
1,136,83,417,820.000000,466.610000,819.000000,,,,
1,137,84,417,822.000000,305.090000,821.000000,,,,
1,135,84,417,823.000000,434.100000,822.000000,,,,
1,140,89,417,829.000000,393.710000,828.000000,,,,
1,124,91,417,836.000000,57.720000,835.000000,,,,
1,140,92,417,830.000000,374.770000,829.000000,,,,
1,124,92,417,836.000000,526.780000,835.000000,,,,
1,123,92,417,838.000000,61.710000,837.000000,,,,
1,122,95,417,843.000000,13.410000,842.000000,,,,
1,121,95,417,844.000000,470.670000,843.000000,,,,
1,152,100,417,832.000000,518.810000,831.000000,,,,
1,140,104,417,866.000000,116.750000,865.000000,,,,
1,160,111,417,839.000000,700.560000,838.000000,,,,
1,128,128,417,917.000000,293.440000,916.000000,,,,
1,129,129,417,915.000000,89.460000,914.000000,,,,
1,128,129,417,917.000000,240.930000,916.000000,,,,
1,129,130,417,916.000000,289.990000,915.000000,,,,
1,156,142,417,876.000000,853.790000,875.000000,,,,
1,144,142,417,900.000000,518.880000,899.000000,,,,
1,146,143,417,894.000000,817.000000,893.000000,,,,
1,139,68,417,807.460000,2959.310000,806.460000,,,,
1,138,68,417,807.870000,245.990000,806.870000,,,,
1,139,69,417,807.830000,1085.140000,806.830000,,,,
1,138,69,417,807.570000,1615.530000,806.570000,,,,
1,139,70,417,808.220000,1227.950000,807.220000,,,,
1,138,70,417,808.220000,1658.610000,807.220000,,,,
1,138,71,417,809.000000,3190.270000,808.000000,,,,
1,138,72,417,809.620000,1696.470000,808.620000,,,,
1,138,73,417,810.540000,1563.090000,809.540000,,,,
1,138,74,417,811.640000,2116.930000,810.640000,,,,
1,138,75,417,812.740000,379.910000,811.740000,,,,
1,137,75,417,812.810000,1430.400000,811.810000,,,,
1,137,76,417,813.520000,1855.380000,812.520000,,,,
1,137,77,417,815.510000,1524.460000,814.510000,,,,
1,137,78,417,815.510000,800.370000,814.510000,,,,
1,136,78,417,815.510000,839.380000,814.510000,,,,
1,137,79,417,815.510000,83.790000,814.510000,,,,
1,136,79,417,815.510000,1690.880000,814.510000,,,,
1,137,80,417,816.750000,838.920000,815.750000,,,,
1,136,80,417,816.750000,732.290000,815.750000,,,,
1,137,81,417,817.780000,1571.140000,816.780000,,,,
1,137,82,417,818.820000,1533.960000,817.820000,,,,
1,138,83,417,819.870000,327.010000,818.870000,,,,
1,137,83,417,819.450000,1946.220000,818.450000,,,,
1,138,84,417,823.310000,1049.500000,822.310000,,,,
1,136,84,417,821.350000,695.350000,820.350000,,,,
1,139,85,417,823.740000,113.680000,822.740000,,,,
1,138,85,417,823.740000,1333.510000,822.740000,,,,
1,135,85,417,823.350000,913.890000,822.350000,,,,
1,134,85,417,824.020000,103.720000,823.020000,,,,
1,139,86,417,823.950000,1471.110000,822.950000,,,,
1,134,86,417,824.330000,1017.920000,823.330000,,,,
1,133,86,417,826.810000,130.320000,825.810000,,,,
1,140,87,417,824.510000,1223.120000,823.510000,,,,
1,139,87,417,824.510000,695.500000,823.510000,,,,
1,133,87,417,826.200000,1007.410000,825.200000,,,,
1,141,88,417,827.430000,1345.850000,826.430000,,,,
1,140,88,417,825.290000,257.790000,824.290000,,,,
1,139,88,417,825.290000,368.870000,824.290000,,,,
1,133,88,417,828.690000,563.420000,827.690000,,,,
1,132,88,417,828.690000,597.610000,827.690000,,,,
1,142,89,417,827.780000,1132.210000,826.780000,,,,
1,141,89,417,829.040000,161.130000,828.040000,,,,
1,139,89,417,829.630000,1.070000,828.630000,,,,
1,132,89,417,829.560000,400.680000,828.560000,,,,
1,131,89,417,829.560000,852.490000,828.560000,,,,
1,130,89,417,830.650000,278.030000,829.650000,,,,
1,147,90,417,828.320000,982.650000,827.320000,,,,
1,146,90,417,828.320000,1094.030000,827.320000,,,,
1,145,90,417,828.320000,1089.130000,827.320000,,,,
1,144,90,417,828.320000,1089.130000,827.320000,,,,
1,143,90,417,828.320000,1103.920000,827.320000,,,,
1,142,90,417,828.320000,697.570000,827.320000,,,,
1,140,90,417,829.880000,367.180000,828.880000,,,,
1,130,90,417,830.780000,598.910000,829.780000,,,,
1,129,90,417,832.310000,806.500000,831.310000,,,,
1,128,90,417,833.540000,552.380000,832.540000,,,,
1,127,90,417,834.310000,415.090000,833.310000,,,,
1,126,90,417,834.350000,443.920000,833.350000,,,,
1,125,90,417,835.120000,106.170000,834.120000,,,,
1,148,91,417,829.490000,1412.080000,828.490000,,,,
1,147,91,417,829.490000,266.150000,828.490000,,,,
1,140,91,417,830.200000,367.180000,829.200000,,,,
1,125,91,417,835.430000,513.830000,834.430000,,,,
1,148,92,417,832.370000,1096.950000,831.370000,,,,
1,139,92,417,832.990000,68.220000,831.990000,,,,
1,139,93,417,832.990000,561.510000,831.990000,,,,
1,123,93,417,838.600000,533.070000,837.600000,,,,
1,122,93,417,839.050000,71.290000,838.050000,,,,
1,122,94,417,839.050000,549.240000,838.050000,,,,
1,139,95,417,838.340000,389.410000,837.340000,,,,
1,120,95,417,844.070000,454.260000,843.070000,,,,
1,119,95,417,844.070000,101.880000,843.070000,,,,
1,109,95,417,859.550000,57.570000,858.550000,,,,
1,119,96,417,844.170000,343.420000,843.170000,,,,
1,118,96,417,845.620000,434.330000,844.620000,,,,
1,117,96,417,845.620000,311.680000,844.620000,,,,
1,110,96,417,858.760000,232.270000,857.760000,,,,
1,109,96,417,859.420000,203.680000,858.420000,,,,
1,139,97,417,844.320000,417.090000,843.320000,,,,
1,117,97,417,845.620000,205.280000,844.620000,,,,
1,116,97,417,845.620000,279.410000,844.620000,,,,
1,111,97,417,857.360000,259.100000,856.360000,,,,
1,110,97,417,858.090000,2.450000,857.090000,,,,
1,152,98,417,832.540000,120.040000,831.540000,,,,
1,139,98,417,846.250000,421.840000,845.250000,,,,
1,116,98,417,845.620000,226.600000,844.620000,,,,
1,111,98,417,849.340000,214.020000,848.340000,,,,
1,152,99,417,832.540000,1312.500000,831.540000,,,,
1,139,99,417,847.410000,93.370000,846.410000,,,,
1,138,99,417,849.250000,372.320000,848.250000,,,,
1,137,99,417,849.680000,418.930000,848.680000,,,,
1,113,99,417,847.020000,210.500000,846.020000,,,,
1,112,99,417,847.020000,210.500000,846.020000,,,,
1,111,99,417,847.440000,161.510000,846.440000,,,,
1,153,100,417,832.540000,793.700000,831.540000,,,,
1,154,101,417,832.540000,154.770000,831.540000,,,,
1,153,101,417,832.540000,1157.660000,831.540000,,,,
1,139,101,417,857.430000,370.480000,856.430000,,,,
1,138,101,417,856.140000,469.900000,855.140000,,,,
1,154,102,417,832.540000,1312.500000,831.540000,,,,
1,140,102,417,858.940000,369.480000,857.940000,,,,
1,154,103,417,832.540000,484.080000,831.540000,,,,
1,155,104,417,832.540000,1244.430000,831.540000,,,,
1,156,105,417,832.540000,1238.070000,831.540000,,,,
1,156,106,417,832.540000,1017.920000,831.540000,,,,
1,156,107,417,832.540000,44.230000,831.540000,,,,
1,157,108,417,832.540000,430.500000,831.540000,,,,
1,159,111,417,838.160000,142.120000,837.160000,,,,
1,160,112,417,839.320000,826.200000,838.320000,,,,
1,160,113,417,840.090000,929.150000,839.090000,,,,
1,160,114,417,841.220000,832.410000,840.220000,,,,
1,160,115,417,846.670000,816.620000,845.670000,,,,
1,160,116,417,846.670000,816.620000,845.670000,,,,
1,160,117,417,846.670000,816.620000,845.670000,,,,
1,160,118,417,846.670000,816.620000,845.670000,,,,
1,161,119,417,846.670000,857.700000,845.670000,,,,
1,160,119,417,846.670000,524.630000,845.670000,,,,
1,162,120,417,847.340000,1164.940000,846.340000,,,,
1,161,120,417,846.670000,63.320000,845.670000,,,,
1,162,121,417,849.460000,817.080000,848.460000,,,,
1,162,122,417,849.460000,818.530000,848.460000,,,,
1,162,123,417,849.460000,824.740000,848.460000,,,,
1,162,124,417,849.550000,898.030000,848.550000,,,,
1,162,125,417,851.580000,333.220000,850.580000,,,,
1,161,125,417,853.020000,838.620000,852.020000,,,,
1,160,125,417,853.020000,816.620000,852.020000,,,,
1,159,125,417,853.020000,820.300000,852.020000,,,,
1,158,126,417,853.170000,817.610000,852.170000,,,,
1,158,127,417,854.080000,816.690000,853.080000,,,,
1,158,128,417,856.900000,816.690000,855.900000,,,,
1,127,128,417,918.460000,53.510000,917.460000,,,,
1,158,129,417,856.900000,830.720000,855.900000,,,,
1,158,130,417,856.900000,867.360000,855.900000,,,,
1,159,131,417,857.230000,689.900000,856.230000,,,,
1,158,131,417,856.900000,199.540000,855.900000,,,,
1,159,132,417,858.200000,922.860000,857.200000,,,,
1,160,133,417,858.750000,720.030000,857.750000,,,,
1,159,133,417,858.420000,207.350000,857.420000,,,,
1,160,134,417,859.690000,827.040000,858.690000,,,,
1,159,135,417,864.310000,143.880000,863.310000,,,,
